review_priority,suggested_action_code,source_system,source_db,owner,table_name,table_comment,num_rows_stats,inferred_domain_original,inferred_domain_refined,domain_refine_reason,column_count_in_current_file,has_primary_key,dependency_count,object_type,low_row_decision,low_row_reason,manual_decision,manual_note
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,LCM_APPLY_B,,0,其他,其他,,37,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,LCM_ARRIVAL,,0,其他,其他,,100,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,LCM_ARRIVAL_B,,0,其他,其他,,66,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,LCM_COLLECTIONNOTICE,,0,其他,其他,,101,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,LCM_COLLECTIONNOTICE_B,,0,其他,其他,,64,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,LCM_CONTRACT_EXEC,,0,其他,其他,,53,false,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,LCM_DOCUAPPLY,,0,其他,其他,,107,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,LCM_DOCUCONTRACT,,0,其他,其他,,152,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,LCM_DOCUCONTRACT_V,,0,其他,其他,,152,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,LCM_DOCUPAY,,0,其他,其他,,88,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,LCM_DOCUPAYB_V,,0,其他,其他,,49,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,LCM_DOCUPAY_B,,0,其他,其他,,48,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,LCM_DOCUPAY_V,,0,其他,其他,,88,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,LCM_DOCUREPAY,,0,其他,其他,,93,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,LCM_DOCUREPAY_B,,0,其他,其他,,39,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,LCM_OPENMODIFY,,0,其他,其他,,119,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,LCM_OPENMODIFY_B,,0,其他,其他,,8,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,LCM_OPENREGISTER,,0,其他,其他,,134,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,LCM_OPENREGISTER_B,,0,其他,其他,,41,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,LCM_OPENREGVERSION,,0,其他,其他,,112,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,LCM_PAYMENT,,0,其他,其他,,115,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,LCM_PAYMENT_B,,0,其他,其他,,50,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,LCM_PAYPLAN,,0,其他,其他,,26,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,LCM_PAYPLAN_V,,0,其他,其他,,27,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,LCM_RECEIVEMODIFY,,0,其他,其他,,87,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,LCM_RECEIVEMODIFY_B,,0,其他,其他,,9,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,LCM_RECEIVEREGISTER,,0,其他,其他,,130,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,LCM_RECEIVEREGISTER_B,,0,其他,其他,,56,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,LCM_RECEIVEVESION,,0,其他,其他,,87,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,LCM_REPAYPLAN,,0,其他,其他,,36,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,LCM_REPAYPLAN_V,,0,其他,其他,,37,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,LCM_SUBMISSIONREGISTER,,0,其他,其他,,85,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,LCM_SUBMISSIONREGISTER_B,,0,其他,其他,,71,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,MAPUB_ACQUIREPRICELOG,,0,其他,其他,,57,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,MAPUB_BATCHLIMIT,,0,其他,其他,,5,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,MAPUB_COPRODCOEF,,0,其他,其他,,17,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,MAPUB_COPRODCOEF_B,,0,其他,其他,,14,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,MD_DB,,0,其他,其他,,14,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,MD_INDEX,,0,其他,其他,,8,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,MD_INDEXCOLUMN,,0,其他,其他,,6,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,MD_QUERY_ASSIGN,,,其他,其他,,2,false,0,table,not_applied,,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,MD_VIEW,,0,其他,其他,,15,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,MD_VIEWCOLUMN,,0,其他,其他,,6,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ME_ALLOTSET,,0,其他,其他,,9,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ME_ALLOTSET_B,,0,其他,其他,,12,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ME_COLLECTRULE,,0,其他,其他,,9,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ME_COMBINE,,0,其他,其他,,41,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ME_COMBINE_ALLOT,,0,其他,其他,,17,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ME_COMBINE_B,,0,其他,其他,,17,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ME_FACRELSET,,0,其他,其他,,9,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ME_FEEAPPLY,,0,其他,其他,,53,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ME_FEEAPPLY_B,,0,其他,其他,,52,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ME_PROMOTSALE,,0,其他,其他,,23,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ME_PROMTAPPLY,,0,其他,其他,,53,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ME_PROMTAPPLY_B,,0,其他,其他,,88,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ME_PUSHSALE,,0,其他,其他,,70,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ME_SALEORDERPRO,,0,其他,其他,,36,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ME_SALEOUTPRO,,0,其他,其他,,37,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ME_SETTLEALLOT,,0,其他,其他,,23,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,MID_FA_CHANGE,,0,其他,其他,,22,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,MID_FA_CHANGE_DETAIL,,0,其他,其他,,244,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,MID_GP_PUR_CONTRACT,,0,其他,其他,,47,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,MID_GP_PUR_CONTRACT_SUPPLY,,0,其他,其他,,33,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,MID_INC_CERT,,0,其他,其他,,50,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,MID_INC_DETAIL,,0,其他,其他,,24,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,MID_INC_FUND_REFUND,,0,其他,其他,,35,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,MID_PAY_APPLY_CORRECTION,,0,其他,其他,,46,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,MID_PAY_DETAIL,,0,其他,其他,,36,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,MID_PAY_FUND_REFUND,,0,其他,其他,,37,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,MID_PAY_PAYCARD_DETAIL,,0,其他,其他,,21,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,MM_BATCHBIND,,0,其他,其他,,23,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,MM_BATCHBIND_B,,0,其他,其他,,20,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,MM_BATCH_PROD,,0,其他,其他,,16,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,MM_CALCBMRT,,0,其他,其他,,40,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,MM_CALCBOM,,0,其他,其他,,58,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,MM_CALCBOMITEM,,0,其他,其他,,73,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,MM_CALCBOMLOSS,,0,其他,其他,,32,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,MM_CALCBOMOUTPUT,,0,其他,其他,,56,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,MM_CALCDEL,,0,其他,其他,,4,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,MM_CALCDEMAND,,0,其他,其他,,144,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,MM_CALCLOG,,0,其他,其他,,20,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,MM_CALCLOG_B,,0,其他,其他,,50,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,MM_CALCMATCH,,0,其他,其他,,17,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,MM_CALCPDEMAND,,0,其他,其他,,95,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,MM_CALCREALSUBS,,0,其他,其他,,89,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,MM_CALCRP,,0,其他,其他,,117,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,MM_CALCSUM,,0,其他,其他,,66,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,MM_CALCSUPPLY,,0,其他,其他,,121,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,MM_DMO,,0,其他,其他,,144,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,MM_DMOSRC,,0,其他,其他,,18,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,MM_DMO_PROCEDURE,,0,其他,其他,,67,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,MM_DMO_PROCEDURE_V,,0,其他,其他,,68,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,MM_DMO_SERIALNO,,0,其他,其他,,14,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,MM_DMO_V,,0,其他,其他,,144,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,MM_ENERGY,,0,其他,其他,,47,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,MM_HANDTAKE,,0,其他,其他,,80,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,MM_HANDTAKE_B,,0,其他,其他,,32,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,MM_MO,,0,其他,其他,,180,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,MM_MOS,,0,其他,其他,,68,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,MM_MO_PLANOUTPUT,,0,其他,其他,,60,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,MM_MO_TASKDETAIL,,0,其他,其他,,17,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,MM_MPOQS,,0,其他,其他,,38,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,MM_MPOQS_B,,0,其他,其他,,19,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,MM_PICKM,,0,其他,其他,,106,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,MM_PICKM_B,,0,其他,其他,,138,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,MM_PLO,,0,其他,其他,,153,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,MM_PLOCOMBINESCHEME,,0,其他,其他,,6,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,MM_PLOSOURCE,,0,其他,其他,,19,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,MM_PMO,,0,其他,其他,,23,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,MM_PMOSRC,,0,其他,其他,,20,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,MM_PMO_ITEM_V,,0,其他,其他,,142,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,MM_PMO_PLANOUTPUT_V,,0,其他,其他,,61,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,MM_PMO_PROCEDURE,,0,其他,其他,,68,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,MM_PMO_PROCEDURE_V,,0,其他,其他,,70,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,MM_PMO_SERIALNO,,0,其他,其他,,14,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,MM_PMO_V,,0,其他,其他,,24,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,MM_PROCON_HANDOVER,,0,其他,其他,,93,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,MM_PROCON_PICKM,,0,其他,其他,,102,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,MM_PROCON_PROCEDURE,,0,其他,其他,,60,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,MM_PROCON_RECEIVE,,0,其他,其他,,93,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,MM_PROCON_WR,,0,其他,其他,,90,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,MM_PS,,0,其他,其他,,71,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,MM_PUTPLAN,,0,其他,其他,,81,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,MM_PUTPLAN_B,,0,其他,其他,,22,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,MM_REALSUBS,,0,其他,其他,,95,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,MM_REQPICKM,,0,其他,其他,,39,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,MM_REQPICKM_B,,0,其他,其他,,101,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,MM_REQPICKM_C,,0,其他,其他,,8,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,MM_REQPICKM_COM,,0,其他,其他,,5,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,MM_REQPICKM_S,,0,其他,其他,,87,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,MM_SAANALYSIS,,0,其他,其他,,102,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,MM_SADEMAND,,0,其他,其他,,105,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,EXCLUDE_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,MM_SALOG,,0,其他,其他,,12,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
