system_code,source_code,relationship_id,source_db,from_table,from_columns,to_table,to_columns,join_condition,relationship_type,validation_status,validation_source,confidence,candidate_score,score_reasons,from_table_role,to_table_role,from_rows_stats,to_rows_stats,recommended_action
HIS_SOURCE,his_ready_10_10_10_15,CAND0478,10.10.10.15:1521/his,OUTPADM.CLINIC_RETURNED_ACCT,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,OUTPADM.CLINIC_RETURNED_ACCT.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C,29,"PATIENT_ID,to_core_or_dim,large_to,cross_owner",candidate,core_fact,88177,1905243,keep_candidate
HIS_SOURCE,his_ready_10_10_10_15,CAND0479,10.10.10.15:1521/his,OUTPADM.CLINIC_RETURNED_ACCT_BK,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,OUTPADM.CLINIC_RETURNED_ACCT_BK.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C,29,"PATIENT_ID,to_core_or_dim,large_to,cross_owner",excluded,core_fact,1,1905243,keep_candidate
HIS_SOURCE,his_ready_10_10_10_15,CAND0480,10.10.10.15:1521/his,OUTPADM.FEVER_STATE,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,OUTPADM.FEVER_STATE.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C,29,"PATIENT_ID,to_core_or_dim,large_to,cross_owner",candidate,core_fact,5779,1905243,keep_candidate
HIS_SOURCE,his_ready_10_10_10_15,CAND0481,10.10.10.15:1521/his,OUTPADM.MR_REQUEST_QUEUE,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,OUTPADM.MR_REQUEST_QUEUE.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C,29,"PATIENT_ID,to_core_or_dim,large_to,cross_owner",candidate,core_fact,3,1905243,keep_candidate
HIS_SOURCE,his_ready_10_10_10_15,CAND0482,10.10.10.15:1521/his,OUTPADM.MR_REQUEST_QUEUE_BACKUP,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,OUTPADM.MR_REQUEST_QUEUE_BACKUP.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C,29,"PATIENT_ID,to_core_or_dim,large_to,cross_owner",excluded,core_fact,0,1905243,keep_candidate
HIS_SOURCE,his_ready_10_10_10_15,CAND0483,10.10.10.15:1521/his,OUTPADM.OUTP_COUNSELED_CLIPAT,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,OUTPADM.OUTP_COUNSELED_CLIPAT.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C,29,"PATIENT_ID,to_core_or_dim,large_to,cross_owner",candidate,core_fact,0,1905243,keep_candidate
HIS_SOURCE,his_ready_10_10_10_15,CAND0484,10.10.10.15:1521/his,OUTPADM.OUTP_COUNSELED_EXAMPAT,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,OUTPADM.OUTP_COUNSELED_EXAMPAT.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C,29,"PATIENT_ID,to_core_or_dim,large_to,cross_owner",candidate,core_fact,0,1905243,keep_candidate
HIS_SOURCE,his_ready_10_10_10_15,CAND0485,10.10.10.15:1521/his,OUTPADM.OUTP_COUNSELED_EXAMPAT,EXAM_NO,EXAM.EXAM_MASTER,EXAM_NO,OUTPADM.OUTP_COUNSELED_EXAMPAT.EXAM_NO=EXAM.EXAM_MASTER.EXAM_NO,name_inferred_candidate,candidate,column_name_pattern,C,29,"EXAM_NO,to_core_or_dim,large_to,cross_owner",candidate,core_fact,0,3401210,keep_candidate
HIS_SOURCE,his_ready_10_10_10_15,CAND0487,10.10.10.15:1521/his,OUTPADM.REGIST_REPRINT_LOG,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,OUTPADM.REGIST_REPRINT_LOG.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C,29,"PATIENT_ID,to_core_or_dim,large_to,cross_owner",excluded,core_fact,0,1905243,keep_candidate
HIS_SOURCE,his_ready_10_10_10_15,CAND0489,10.10.10.15:1521/his,OUTPBILL.CHARGE_REDUCE_MASTER,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,OUTPBILL.CHARGE_REDUCE_MASTER.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C,29,"PATIENT_ID,to_core_or_dim,large_to,cross_owner",candidate,core_fact,0,1905243,keep_candidate
HIS_SOURCE,his_ready_10_10_10_15,CAND0505,10.10.10.15:1521/his,OUTPBILL.OUTP_ORDER_DESC_BACK,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,OUTPBILL.OUTP_ORDER_DESC_BACK.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C,29,"PATIENT_ID,to_core_or_dim,large_to,cross_owner",candidate,core_fact,0,1905243,keep_candidate
HIS_SOURCE,his_ready_10_10_10_15,CAND0507,10.10.10.15:1521/his,OUTPBILL.OUTP_ORDER_DESC_TEMP,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,OUTPBILL.OUTP_ORDER_DESC_TEMP.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C,29,"PATIENT_ID,to_core_or_dim,large_to,cross_owner",excluded,core_fact,104,1905243,keep_candidate
HIS_SOURCE,his_ready_10_10_10_15,CAND0514,10.10.10.15:1521/his,OUTPBILL.OUTP_RCPT_MASTER_BACK,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,OUTPBILL.OUTP_RCPT_MASTER_BACK.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C,29,"PATIENT_ID,to_core_or_dim,large_to,cross_owner",candidate,core_fact,0,1905243,keep_candidate
HIS_SOURCE,his_ready_10_10_10_15,CAND0516,10.10.10.15:1521/his,OUTPBILL.OUTP_RCPT_MASTER_BK,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,OUTPBILL.OUTP_RCPT_MASTER_BK.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C,29,"PATIENT_ID,to_core_or_dim,large_to,cross_owner",excluded,core_fact,42,1905243,keep_candidate
HIS_SOURCE,his_ready_10_10_10_15,CAND0518,10.10.10.15:1521/his,OUTPBILL.OUTP_RCPT_MASTER_YD,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,OUTPBILL.OUTP_RCPT_MASTER_YD.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C,29,"PATIENT_ID,to_core_or_dim,large_to,cross_owner",candidate,core_fact,95224,1905243,keep_candidate
HIS_SOURCE,his_ready_10_10_10_15,CAND0519,10.10.10.15:1521/his,OUTPBILL.OUTP_RCPT_MASTER_YD_RE,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,OUTPBILL.OUTP_RCPT_MASTER_YD_RE.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C,29,"PATIENT_ID,to_core_or_dim,large_to,cross_owner",candidate,core_fact,16,1905243,keep_candidate
HIS_SOURCE,his_ready_10_10_10_15,CAND0520,10.10.10.15:1521/his,OUTPBILL.PREPAYMENT_RCPT_20210418,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,OUTPBILL.PREPAYMENT_RCPT_20210418.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C,29,"PATIENT_ID,to_core_or_dim,large_to,cross_owner",candidate,core_fact,12,1905243,keep_candidate
HIS_SOURCE,his_ready_10_10_10_15,CAND0527,10.10.10.15:1521/his,PHARMACY.DRUG_APPLICATION_LIST_DETAIL,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,PHARMACY.DRUG_APPLICATION_LIST_DETAIL.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C,29,"PATIENT_ID,to_core_or_dim,large_to,cross_owner",candidate,core_fact,0,1905243,keep_candidate
HIS_SOURCE,his_ready_10_10_10_15,CAND0529,10.10.10.15:1521/his,PHARMACY.DRUG_DISPENSE_LABLE,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,PHARMACY.DRUG_DISPENSE_LABLE.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C,29,"PATIENT_ID,to_core_or_dim,large_to,cross_owner",candidate,core_fact,706,1905243,keep_candidate
HIS_SOURCE,his_ready_10_10_10_15,CAND0532,10.10.10.15:1521/his,PHARMACY.DRUG_DISPENSE_PRE,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,PHARMACY.DRUG_DISPENSE_PRE.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C,29,"PATIENT_ID,to_core_or_dim,large_to,cross_owner",candidate,core_fact,409057,1905243,keep_candidate
HIS_SOURCE,his_ready_10_10_10_15,CAND0535,10.10.10.15:1521/his,PHARMACY.DRUG_DISPENSE_PRE_BACKUP2025,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,PHARMACY.DRUG_DISPENSE_PRE_BACKUP2025.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C,29,"PATIENT_ID,to_core_or_dim,large_to,cross_owner",excluded,core_fact,5,1905243,keep_candidate
HIS_SOURCE,his_ready_10_10_10_15,CAND0538,10.10.10.15:1521/his,PHARMACY.DRUG_DISPENSE_PRE_BK,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,PHARMACY.DRUG_DISPENSE_PRE_BK.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C,29,"PATIENT_ID,to_core_or_dim,large_to,cross_owner",excluded,core_fact,468,1905243,keep_candidate
HIS_SOURCE,his_ready_10_10_10_15,CAND0541,10.10.10.15:1521/his,PHARMACY.DRUG_DISPENSE_PRE_copy1,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,PHARMACY.DRUG_DISPENSE_PRE_copy1.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C,29,"PATIENT_ID,to_core_or_dim,large_to,cross_owner",excluded,core_fact,65535,1905243,keep_candidate
HIS_SOURCE,his_ready_10_10_10_15,CAND0547,10.10.10.15:1521/his,PHARMACY.DRUG_DISPENSE_REC_BK,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,PHARMACY.DRUG_DISPENSE_REC_BK.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C,29,"PATIENT_ID,to_core_or_dim,large_to,cross_owner",excluded,core_fact,457,1905243,keep_candidate
HIS_SOURCE,his_ready_10_10_10_15,CAND0553,10.10.10.15:1521/his,PHARMACY.DRUG_DISPENSE_REC_copy1,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,PHARMACY.DRUG_DISPENSE_REC_copy1.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C,29,"PATIENT_ID,to_core_or_dim,large_to,cross_owner",excluded,core_fact,0,1905243,keep_candidate
HIS_SOURCE,his_ready_10_10_10_15,CAND0563,10.10.10.15:1521/his,PHARMACY.DRUG_PRESC_MASTER_BACKUP2025,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,PHARMACY.DRUG_PRESC_MASTER_BACKUP2025.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C,29,"PATIENT_ID,to_core_or_dim,large_to,cross_owner",excluded,core_fact,72,1905243,keep_candidate
HIS_SOURCE,his_ready_10_10_10_15,CAND0565,10.10.10.15:1521/his,PHARMACY.DRUG_PRESC_MASTER_BACKUP2025,RCPT_NO,OUTPBILL.OUTP_RCPT_MASTER,RCPT_NO,PHARMACY.DRUG_PRESC_MASTER_BACKUP2025.RCPT_NO=OUTPBILL.OUTP_RCPT_MASTER.RCPT_NO,name_inferred_candidate,candidate,column_name_pattern,C,29,"RCPT_NO,to_core_or_dim,large_to,cross_owner",excluded,core_fact,72,9802063,keep_candidate
HIS_SOURCE,his_ready_10_10_10_15,CAND0566,10.10.10.15:1521/his,PHARMACY.DRUG_PRESC_MASTER_TEMP,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,PHARMACY.DRUG_PRESC_MASTER_TEMP.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C,29,"PATIENT_ID,to_core_or_dim,large_to,cross_owner",excluded,core_fact,12347,1905243,keep_candidate
HIS_SOURCE,his_ready_10_10_10_15,CAND0568,10.10.10.15:1521/his,PHARMACY.DRUG_PRESC_MASTER_TEMP,RCPT_NO,OUTPBILL.OUTP_RCPT_MASTER,RCPT_NO,PHARMACY.DRUG_PRESC_MASTER_TEMP.RCPT_NO=OUTPBILL.OUTP_RCPT_MASTER.RCPT_NO,name_inferred_candidate,candidate,column_name_pattern,C,29,"RCPT_NO,to_core_or_dim,large_to,cross_owner",excluded,core_fact,12347,9802063,keep_candidate
HIS_SOURCE,his_ready_10_10_10_15,CAND0569,10.10.10.15:1521/his,PHARMACY.DRUG_PRESC_MASTER_TEMP_REFUND,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,PHARMACY.DRUG_PRESC_MASTER_TEMP_REFUND.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C,29,"PATIENT_ID,to_core_or_dim,large_to,cross_owner",excluded,core_fact,1230,1905243,keep_candidate
HIS_SOURCE,his_ready_10_10_10_15,CAND0571,10.10.10.15:1521/his,PHARMACY.DRUG_PRESC_MASTER_TEMP_REFUND,RCPT_NO,OUTPBILL.OUTP_RCPT_MASTER,RCPT_NO,PHARMACY.DRUG_PRESC_MASTER_TEMP_REFUND.RCPT_NO=OUTPBILL.OUTP_RCPT_MASTER.RCPT_NO,name_inferred_candidate,candidate,column_name_pattern,C,29,"RCPT_NO,to_core_or_dim,large_to,cross_owner",excluded,core_fact,1230,9802063,keep_candidate
HIS_SOURCE,his_ready_10_10_10_15,CAND0572,10.10.10.15:1521/his,PHARMACY.DRUG_PRESC_QUEUE,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,PHARMACY.DRUG_PRESC_QUEUE.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C,29,"PATIENT_ID,to_core_or_dim,large_to,cross_owner",candidate,core_fact,0,1905243,keep_candidate
HIS_SOURCE,his_ready_10_10_10_15,CAND0573,10.10.10.15:1521/his,PHARMACY.DRUG_PRESC_TRACE_CODE,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,PHARMACY.DRUG_PRESC_TRACE_CODE.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C,29,"PATIENT_ID,to_core_or_dim,large_to,cross_owner",candidate,core_fact,338480,1905243,keep_candidate
HIS_SOURCE,his_ready_10_10_10_15,CAND0575,10.10.10.15:1521/his,PHARMACY.DRUG_TEMP_MASTER,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,PHARMACY.DRUG_TEMP_MASTER.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C,29,"PATIENT_ID,to_core_or_dim,large_to,cross_owner",excluded,core_fact,0,1905243,keep_candidate
HIS_SOURCE,his_ready_10_10_10_15,CAND0577,10.10.10.15:1521/his,PHARMACY.DRUG_TEMP_MASTER,RCPT_NO,OUTPBILL.OUTP_RCPT_MASTER,RCPT_NO,PHARMACY.DRUG_TEMP_MASTER.RCPT_NO=OUTPBILL.OUTP_RCPT_MASTER.RCPT_NO,name_inferred_candidate,candidate,column_name_pattern,C,29,"RCPT_NO,to_core_or_dim,large_to,cross_owner",excluded,core_fact,0,9802063,keep_candidate
HIS_SOURCE,his_ready_10_10_10_15,CAND0578,10.10.10.15:1521/his,PHARMACY.INP_BILL_DETAIL_BK,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,PHARMACY.INP_BILL_DETAIL_BK.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C,29,"PATIENT_ID,to_core_or_dim,large_to,cross_owner",excluded,core_fact,251,1905243,keep_candidate
HIS_SOURCE,his_ready_10_10_10_15,CAND0580,10.10.10.15:1521/his,PHARMACY.INP_BILL_DETAIL_BK,RCPT_NO,OUTPBILL.OUTP_RCPT_MASTER,RCPT_NO,PHARMACY.INP_BILL_DETAIL_BK.RCPT_NO=OUTPBILL.OUTP_RCPT_MASTER.RCPT_NO,name_inferred_candidate,candidate,column_name_pattern,C,29,"RCPT_NO,to_core_or_dim,large_to,cross_owner",excluded,core_fact,251,9802063,keep_candidate
HIS_SOURCE,his_ready_10_10_10_15,CAND0021,10.10.10.15:1521/his,EXAM.EXAM_APPOINTS,EXAM_NO,EXAM.EXAM_MASTER,EXAM_NO,EXAM.EXAM_APPOINTS.EXAM_NO=EXAM.EXAM_MASTER.EXAM_NO,name_inferred_candidate,candidate,column_name_pattern,C,28,"EXAM_NO,to_core_or_dim,large_from,large_to",candidate,core_fact,1559327,3401210,keep_candidate
HIS_SOURCE,his_ready_10_10_10_15,CAND0235,10.10.10.15:1521/his,LAB.RUIMEI_INSERT_DATA_WZ,TEST_NO,LAB.LAB_TEST_MASTER,TEST_NO,LAB.RUIMEI_INSERT_DATA_WZ.TEST_NO=LAB.LAB_TEST_MASTER.TEST_NO,name_inferred_candidate,candidate,column_name_pattern,C,28,"TEST_NO,to_core_or_dim,large_from,large_to",excluded,core_fact,22062711,9137516,keep_candidate
HIS_SOURCE,his_ready_10_10_10_15,CAND0257,10.10.10.15:1521/his,MEDREC.DIAGNOSIS_BK,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,MEDREC.DIAGNOSIS_BK.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C,28,"PATIENT_ID,to_core_or_dim,large_from,large_to",excluded,core_fact,2009348,1905243,keep_candidate
HIS_SOURCE,his_ready_10_10_10_15,CAND0265,10.10.10.15:1521/his,MEDREC.DIAG_COMPARING,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,MEDREC.DIAG_COMPARING.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C,28,"PATIENT_ID,to_core_or_dim,large_from,large_to",candidate,core_fact,1366478,1905243,keep_candidate
HIS_SOURCE,his_ready_10_10_10_15,CAND0281,10.10.10.15:1521/his,MEDREC.MEDICAL_CARD_MEMO,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,MEDREC.MEDICAL_CARD_MEMO.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C,28,"PATIENT_ID,to_core_or_dim,large_from,large_to",candidate,core_fact,1988498,1905243,keep_candidate
HIS_SOURCE,his_ready_10_10_10_15,CAND0284,10.10.10.15:1521/his,MEDREC.MEDICAL_CARD_VS_IDNO,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,MEDREC.MEDICAL_CARD_VS_IDNO.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C,28,"PATIENT_ID,to_core_or_dim,large_from,large_to",candidate,core_fact,1104607,1905243,keep_candidate
HIS_SOURCE,his_ready_10_10_10_15,CAND0286,10.10.10.15:1521/his,MEDREC.MEDICAL_COSTS,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,MEDREC.MEDICAL_COSTS.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C,28,"PATIENT_ID,to_core_or_dim,large_from,large_to",candidate,core_fact,6040776,1905243,keep_candidate
HIS_SOURCE,his_ready_10_10_10_15,CAND0290,10.10.10.15:1521/his,MEDREC.MR_BILL_COSTS,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,MEDREC.MR_BILL_COSTS.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C,28,"PATIENT_ID,to_core_or_dim,large_from,large_to",candidate,core_fact,6777511,1905243,keep_candidate
HIS_SOURCE,his_ready_10_10_10_15,CAND0494,10.10.10.15:1521/his,OUTPBILL.EINV_RCPT_MASTER,RCPT_NO,OUTPBILL.OUTP_RCPT_MASTER,RCPT_NO,OUTPBILL.EINV_RCPT_MASTER.RCPT_NO=OUTPBILL.OUTP_RCPT_MASTER.RCPT_NO,name_inferred_candidate,candidate,column_name_pattern,C,28,"RCPT_NO,to_core_or_dim,large_from,large_to",candidate,core_fact,5554372,9802063,keep_candidate
HIS_SOURCE,his_ready_10_10_10_15,CAND0501,10.10.10.15:1521/his,OUTPBILL.OUTP_CARD_RCPT_MASTER,RCPT_NO,OUTPBILL.OUTP_RCPT_MASTER,RCPT_NO,OUTPBILL.OUTP_CARD_RCPT_MASTER.RCPT_NO=OUTPBILL.OUTP_RCPT_MASTER.RCPT_NO,name_inferred_candidate,candidate,column_name_pattern,C,28,"RCPT_NO,to_core_or_dim,large_from,large_to",candidate,core_fact,5553243,9802063,keep_candidate
HIS_SOURCE,his_ready_10_10_10_15,CAND0504,10.10.10.15:1521/his,OUTPBILL.OUTP_ORDER_DESC,RCPT_NO,OUTPBILL.OUTP_RCPT_MASTER,RCPT_NO,OUTPBILL.OUTP_ORDER_DESC.RCPT_NO=OUTPBILL.OUTP_RCPT_MASTER.RCPT_NO,name_inferred_candidate,candidate,column_name_pattern,C,28,"RCPT_NO,to_core_or_dim,large_from,large_to",candidate,core_fact,13035231,9802063,keep_candidate
HIS_SOURCE,his_ready_10_10_10_15,CAND0509,10.10.10.15:1521/his,OUTPBILL.OUTP_PAYMENTS_MONEY,RCPT_NO,OUTPBILL.OUTP_RCPT_MASTER,RCPT_NO,OUTPBILL.OUTP_PAYMENTS_MONEY.RCPT_NO=OUTPBILL.OUTP_RCPT_MASTER.RCPT_NO,name_inferred_candidate,candidate,column_name_pattern,C,28,"RCPT_NO,to_core_or_dim,large_from,large_to",candidate,core_fact,11080146,9802063,keep_candidate
HIS_SOURCE,his_ready_10_10_10_15,CAND0027,10.10.10.15:1521/his,EXAM.EXAM_IMAGE_INDEX,EXAM_NO,EXAM.EXAM_MASTER,EXAM_NO,EXAM.EXAM_IMAGE_INDEX.EXAM_NO=EXAM.EXAM_MASTER.EXAM_NO,name_inferred_candidate,candidate,column_name_pattern,C,23,"EXAM_NO,to_core_or_dim,large_to",candidate,core_fact,0,3401210,keep_candidate
HIS_SOURCE,his_ready_10_10_10_15,CAND0028,10.10.10.15:1521/his,EXAM.EXAM_INQUIRY,EXAM_NO,EXAM.EXAM_MASTER,EXAM_NO,EXAM.EXAM_INQUIRY.EXAM_NO=EXAM.EXAM_MASTER.EXAM_NO,name_inferred_candidate,candidate,column_name_pattern,C,23,"EXAM_NO,to_core_or_dim,large_to",candidate,core_fact,0,3401210,keep_candidate
HIS_SOURCE,his_ready_10_10_10_15,CAND0033,10.10.10.15:1521/his,EXAM.EXAM_MASTER_NEWPACS,EXAM_NO,EXAM.EXAM_MASTER,EXAM_NO,EXAM.EXAM_MASTER_NEWPACS.EXAM_NO=EXAM.EXAM_MASTER.EXAM_NO,name_inferred_candidate,candidate,column_name_pattern,C,23,"EXAM_NO,to_core_or_dim,large_to",candidate,core_fact,0,3401210,keep_candidate
HIS_SOURCE,his_ready_10_10_10_15,CAND0036,10.10.10.15:1521/his,EXAM.EXAM_SCHEDULE,EXAM_NO,EXAM.EXAM_MASTER,EXAM_NO,EXAM.EXAM_SCHEDULE.EXAM_NO=EXAM.EXAM_MASTER.EXAM_NO,name_inferred_candidate,candidate,column_name_pattern,C,23,"EXAM_NO,to_core_or_dim,large_to",candidate,core_fact,0,3401210,keep_candidate
HIS_SOURCE,his_ready_10_10_10_15,CAND0042,10.10.10.15:1521/his,EXAM.TREAT_ITEMS,EXAM_NO,EXAM.EXAM_MASTER,EXAM_NO,EXAM.TREAT_ITEMS.EXAM_NO=EXAM.EXAM_MASTER.EXAM_NO,name_inferred_candidate,candidate,column_name_pattern,C,23,"EXAM_NO,to_core_or_dim,large_to",candidate,core_fact,0,3401210,keep_candidate
HIS_SOURCE,his_ready_10_10_10_15,CAND0228,10.10.10.15:1521/his,LAB.LAB_TEST_BATCH_MASTER,TEST_NO,LAB.LAB_TEST_MASTER,TEST_NO,LAB.LAB_TEST_BATCH_MASTER.TEST_NO=LAB.LAB_TEST_MASTER.TEST_NO,name_inferred_candidate,candidate,column_name_pattern,C,23,"TEST_NO,to_core_or_dim,large_to",candidate,core_fact,429317,9137516,keep_candidate
HIS_SOURCE,his_ready_10_10_10_15,CAND0245,10.10.10.15:1521/his,MEDREC.BLOOD_TRANSFUSION,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,MEDREC.BLOOD_TRANSFUSION.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C,23,"PATIENT_ID,to_core_or_dim,large_to",candidate,core_fact,476684,1905243,keep_candidate
HIS_SOURCE,his_ready_10_10_10_15,CAND0247,10.10.10.15:1521/his,MEDREC.CARD_ALTER_INFO,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,MEDREC.CARD_ALTER_INFO.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C,23,"PATIENT_ID,to_core_or_dim,large_to",candidate,core_fact,0,1905243,keep_candidate
